"Source: EMFAC2021 (v1.0.1) Emissions Inventory"
"Region Type: County"
"Region: San Mateo"
"Calendar Year: 2020, 2030, 2040, 2050"
"Season: Annual"
"Vehicle Classification: EMFAC202x Categories"
"Units:  miles/year for CVMT and EVMT, trips/year for Trips, kWh/year for Energy Consumption, tons/year for Emissions, 1000 gallons/year for Fuel Consumption"

Region,"Calendar Year","Vehicle Category","Model Year",Speed,Fuel,Population,"Total VMT",CVMT,EVMT,Trips,"Energy Consumption",NOx_RUNEX,NOx_IDLEX,NOx_STREX,NOx_TOTEX,PM2.5_RUNEX,PM2.5_IDLEX,PM2.5_STREX,PM2.5_TOTEX,PM2.5_PMTW,PM2.5_PMBW,PM2.5_TOTAL,PM10_RUNEX,PM10_IDLEX,PM10_STREX,PM10_TOTEX,PM10_PMTW,PM10_PMBW,PM10_TOTAL,CO2_RUNEX,CO2_IDLEX,CO2_STREX,CO2_TOTEX,CH4_RUNEX,CH4_IDLEX,CH4_STREX,CH4_TOTEX,N2O_RUNEX,N2O_IDLEX,N2O_STREX,N2O_TOTEX,ROG_RUNEX,ROG_IDLEX,ROG_STREX,ROG_TOTEX,ROG_DIURN,ROG_HOTSOAK,ROG_RUNLOSS,ROG_TOTAL,TOG_RUNEX,TOG_IDLEX,TOG_STREX,TOG_TOTEX,TOG_DIURN,TOG_HOTSOAK,TOG_RUNLOSS,TOG_TOTAL,CO_RUNEX,CO_IDLEX,CO_STREX,CO_TOTEX,SOx_RUNEX,SOx_IDLEX,SOx_STREX,SOx_TOTEX,NH3_RUNEX,"Fuel Consumption"
"San Mateo",2020,LDT2,Aggregate,Aggregate,Electricity,52.49314259743191,551547.3810427636,0,551547.3810427636,93678.17607597192,212942.81076511863,0,0,0,0,0,0,0,0,0.0012159538332683207,0.0009263698109485267,0.002142323644216847,0,0,0,0,0.004863815333073283,0.0026467708884243624,0.007510586221497645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"San Mateo",2020,LDT2,Aggregate,Aggregate,"Plug-in Hybrid",343.40259868869884,4794185.835720673,2516657.090151783,2277528.74556889,492729.50173270475,687881.5623883349,0.01797755568089141,0,0.06365559786731625,0.08163315354820766,0.0044268449715919155,0,0.0014429506250421475,0.005869795596634063,0.010569370546776775,0.006903259799646118,0.023342425943056955,0.004814597815818944,0,0.0015693404608122623,0.006383938276631206,0.0422774821871071,0.019723599427560343,0.06838501989129865,753.2504495506444,0,44.54409562624719,797.7945451768916,0.0023793467714936173,0,0.023358380586204423,0.02573772735769804,0.0031991298812477946,0,0.011325688740220361,0.014524818621468157,0.007605883160891783,0,0.09593776380673621,0.103543646967628,0.04688413916059006,0.015306249298542738,0.015135840708997641,0.18086987613575845,0.011098486854193047,0,0.10503977547058922,0.11613826232478228,0.04688413916059006,0.015306249298536443,0.015135840708991412,0.19346449149290018,1.1277285088682254,0,0.7485514994617782,1.8762800083300037,0.007446647561899543,0,0.00044036373465172664,0.007887011296551269,0.11601815135758645,84.12643796778752
"San Mateo",2020,LHD1,Aggregate,Aggregate,Gasoline,9054.510717218993,100763103.70035712,100763103.70035712,0,44111880.93824934,0,22.7783494721367,0.12863415732467426,33.442868286911015,56.34985191637239,0.18072786414035383,0,0.016912496723528694,0.19764036086388254,0.2221446180964674,3.032274033864094,3.452059012824444,0.19653708667467296,0,0.01838549239771919,0.21492257907239215,0.8885784723858696,8.663640096754555,9.767141148212817,101500.0630051865,397.2867750433053,1322.054883633693,103219.4046638635,1.0913636457002243,0.3932191404791819,1.7631374381967773,3.2477202243761836,1.2595682851285412,0.010085064792686607,2.597498995471608,3.867152345392836,5.470583054320427,1.473668113929589,8.923530510363516,15.867781678613532,7.757009384443586,2.2633757487846435,11.625128799232897,37.51329561107465,7.9612952884792385,2.1501972757725154,9.76982894415699,19.881321508408746,7.757009384443586,2.2633757487837127,11.62512879922811,41.526835440864154,140.0137024117821,12.24275989065108,156.55626531335426,308.8127276157875,1.0034314578386505,0.003927584240428989,0.01306985848037826,1.0204289005594578,4.987083631894693,10884.35725215584
"San Mateo",2020,LHD1,Aggregate,Aggregate,Diesel,3318.855745673467,36074951.17060172,36074951.17060172,0,13651278.862334438,0,95.8553615903064,2.769772223100113,0,98.62513381340652,1.8176400284719696,0.033263656477690334,0,1.8509036849496598,0.119297480260177,1.0856070693576996,3.0558082345675364,1.8998256449013011,0.03476769141832197,0,1.934593336319623,0.477189921040708,3.1017344838791416,5.513517741239473,25748.3096372428,164.23740831330792,0,25912.547045556108,0.3983986924129158,0.0060988934451872735,0,0.4044975858581031,4.056656669067257,0.02587567056366372,0,4.08253233963092,8.577289285250387,0.1313055850722283,0,8.708594870322615,0,0,0,8.708594870322615,9.76467359431966,0.14948267881628907,0,9.91415627313595,0,0,0,9.91415627313595,25.010703276878818,1.088328448739941,0,26.099031725618758,0.2439783191690954,0.0015562329096357767,0,0.24553455207873118,5.787834429658967,2314.7575628300474
"San Mateo",2020,LHD2,Aggregate,Aggregate,Gasoline,1057.8099040089123,10939360.842117721,10939360.842117721,0,5153451.798583094,0,2.9771035941090833,0.015198611907691183,3.9549297834850927,6.9472319895018675,0.019724586656490836,0,0.0018673686649049981,0.021591955321395833,0.024117162406174262,0.38406581091900793,0.429774928646578,0.021452287677497336,0,0.002030933803436824,0.02348322148093416,0.09646864962469705,1.0973308883400228,1.217282759445654,12507.4767617672,53.93401185725689,149.8249957582288,12711.235769382685,0.12325409309494047,0.046011715595299006,0.20737424364805893,0.3766400523382984,0.16477872192778226,0.0011533486997387763,0.29551192168143,0.461443992308951,0.6001042769288962,0.17406880845566408,1.060447276254611,1.8346203616391714,0.9953716419662647,0.2882109232460477,1.5089122665897203,4.627115193441204,0.8756707521995996,0.25400079668640635,1.1610562866628034,2.290727835548809,0.9953716419662647,0.28821092324592923,1.5089122665890995,5.083222667350102,14.850999003755042,1.4289258225684431,18.24592704946952,34.52585187579301,0.12364914138330932,0.0005331926162671342,0.0014811726166777566,0.12566350661625422,0.5423277715564712,1340.3839295614541
"San Mateo",2020,LHD2,Aggregate,Aggregate,Diesel,1294.7515490288056,14952402.296339687,14952402.296339687,0,5325635.040412119,0,27.422966134675235,1.0480359203594558,0,28.471002055034692,0.6028029064403853,0.012724656432481538,0,0.6155275628728668,0.04944660657623992,0.5249581393293928,1.1899323087784994,0.6300589789713388,0.013300008931531703,0,0.6433589879028705,0.19778642630495968,1.4998803980839792,2.3410258122918095,12944.763567571743,101.5166704826303,0,13046.280238054373,0.1369323114593876,0.0023792994756737973,0,0.13931161093506142,2.0394527716854016,0.015993992776100696,0,2.0554467644615024,2.9480720450454423,0.05122491686781733,0,2.9992969619132595,0,0,0,2.9992969619132595,3.3561840221373433,0.05831616219013813,0,3.4145001843274816,0,0,0,3.4145001843274816,7.7304808814926576,0.42457854539026263,0,8.15505942688292,0.12265821336439736,0.0009619220438521677,0,0.12362013540824952,2.79363007940123,1165.4190456362546
"San Mateo",2020,MDV,Aggregate,Aggregate,Gasoline,61130.957552281514,677409823.8802594,677409823.8802594,0,100301864.71607052,0,93.31773743612109,0,57.82994163351915,151.14767906964025,1.1482135811871406,0,0.28063578350148555,1.428849364688626,1.4934330219890146,2.093661026930784,5.015943413608424,1.248298291412021,0,0.3050168599488181,1.5533151513608392,5.9737320879560585,5.981888648373667,13.508935887690566,326560.79348590004,0,12498.837273959733,339059.63075985975,3.53382080143153,0,13.148866118135452,16.682686919566983,6.349703435501206,0,4.958244591757184,11.30794802725839,16.317134138021434,0,69.38042630654849,85.69756044456992,32.97977603045278,10.389436887541027,26.486366783190213,155.55314014575396,23.191069607990894,0,75.95629887531346,99.14736848330436,32.97977603045278,10.389436887536755,26.48636678317932,169.0029481844732,805.7946216340371,0,540.471922612625,1346.266544246662,3.2283859081324833,0,0.12356373125065566,3.3519496393831387,26.212254789681943,35753.41441846511
"San Mateo",2020,MDV,Aggregate,Aggregate,Diesel,930.53232337982,11012569.717725242,11012569.717725242,0,1564217.075917221,0,0.744123062007628,0,0,0.744123062007628,0.0695696340353073,0,0,0.0695696340353073,0.024278560324383858,0.03387585969918584,0.127724054058877,0.07271526417570501,0,0,0.07271526417570501,0.09711424129753543,0.09678817056910241,0.2666176760423429,5216.6896248561225,0,0,5216.6896248561225,0.006971586217294366,0,0,0.006971586217294366,0.8218915748363149,0,0,0.8218915748363149,0.1500941466465006,0,0,0.1500941466465006,0,0,0,0.1500941466465006,0.1708722070201509,0,0,0.1708722070201509,0,0,0,0.1708722070201509,2.3799790634974842,0,0,2.3799790634974842,0.04943078533040143,0,0,0.04943078533040143,0.037631757717497806,466.00481769867633
"San Mateo",2020,MDV,Aggregate,Aggregate,Electricity,62.568783812735006,672799.3693311895,0,672799.3693311895,112514.58680028668,259756.08571564322,0,0,0,0,0,0,0,0,0.0014832687095931274,0.0011281434367200944,0.0026114121463132215,0,0,0,0,0.005933074838372509,0.0032232669620574136,0.009156341800429922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"San Mateo",2020,MDV,Aggregate,Aggregate,"Plug-in Hybrid",291.1261752828602,4066459.192920862,2173849.7541756965,1892609.4387451655,417720.93698833307,571624.4592951308,0.015528736573018252,0,0.05396526063932039,0.06949399721233865,0.004168776227276953,0,0.0013310340578704262,0.00549981028514738,0.008965007927538248,0.005846164789878097,0.020310983002563725,0.004533924509958146,0,0.0014476209826473979,0.005981545492605544,0.03586003171015299,0.01670332797108028,0.05854490517383881,650.6461730507926,0,46.945471701077,697.5916447518696,0.0020600687098609235,0,0.01984731166048778,0.0219073803703487,0.002775796486984617,0,0.00964320843929295,0.012419004926277566,0.006569845095025038,0,0.08133308935021955,0.08790293444524458,0.04307425621853445,0.013657099853892603,0.013903787703767396,0.15853807822143903,0.00958670254049377,0,0.08904949526326751,0.09863619780376129,0.04307425621853445,0.013657099853886984,0.013903787703761675,0.1692713415799444,0.9741145710209819,0,0.6345989688858148,1.6087135399067967,0.006432299829490102,0,0.0004641037819407829,0.006896403611430885,0.10064285639134164,73.56016731858308
"San Mateo",2020,MH,Aggregate,Aggregate,Gasoline,725.8475863526334,1770590.570507101,1770590.570507101,0,23744.7101601606,0,1.4460936344301503,0,0.0103116627080835,1.4564052971382337,0.00465752907352556,0,0.000016079240173440895,0.004673608313699001,0.005855226039043807,0.030751841311764862,0.041280675664507674,0.005059824156408524,0,0.000017427659168870032,0.005077251815577394,0.02342090415617523,0.08786240374789962,0.11636055971965224,3809.670655315353,0,0.875724246841211,3810.5463795621945,0.0599147806513474,0,0.001100663639617773,0.06101544429096517,0.07551722083268834,0,0.0009744703918470729,0.07649169122453542,0.29604691392478166,0,0.005221472532926195,0.30126838645770787,1.4374137954688817,0.4695040600922474,0.010131057244827971,2.218317299263665,0.42416238916910615,0,0.005713709328977613,0.4298760984980838,1.4374137954688817,0.4695040600920544,0.010131057244823804,2.346925011303844,8.308211421987393,0,0.11243835271790151,8.420649774705295,0.03766247297159683,0,0.000008657425736057218,0.03767113039733289,0.08644162330475635,401.8173545577931
"San Mateo",2020,MH,Aggregate,Aggregate,Diesel,249.42832540739357,784311.5362295,784311.5362295,0,8156.306240821772,0,3.353791769877078,0,0,3.353791769877078,0.07255520432224724,0,0,0.07255520432224724,0.003458221910933511,0.013551771618123225,0.08956519785130397,0.07583582870274845,0,0,0.07583582870274845,0.013832887643734044,0.03871934748035208,0.12838806382683457,936.455730026426,0,0,936.455730026426,0.004448722028646714,0,0,0.004448722028646714,0.14753898162709608,0,0,0.14753898162709608,0.0957783660339438,0,0,0.0957783660339438,0,0,0,0.0957783660339438,0.10903730195121107,0,0,0.10903730195121107,0,0,0,0.10903730195121107,0.3149023839321458,0,0,0.3149023839321458,0.008873393951175947,0,0,0.008873393951175947,0.14013692245426418,83.65321940461074
"San Mateo",2030,LDA,Aggregate,Aggregate,Gasoline,237797.81325633914,2206267636.086169,2206267636.086169,0,386824037.4634892,0,60.835562670252465,0,84.61539480354358,145.45095747379605,2.043151009881255,0,0.6394431713201231,2.682594181201378,4.86398754036839,5.710356147313642,13.256937868883409,2.2221131421336273,0,0.6954527921656812,2.9175659342993088,19.45595016147356,16.315303278038975,38.68881937381184,608921.2020768467,0,26637.54747787347,635558.7495547202,3.0734969940255645,0,20.786655354466316,23.86015234849188,8.091653838294885,0,11.339269346807875,19.43092318510276,10.82787978530931,0,93.72153083434804,104.54941061965735,100.0570823967767,27.69938338759127,77.96400853294101,310.2698849369663,15.800016765173112,0,102.61327932795325,118.41329609312636,100.0570823967767,27.699383387579864,77.96400853290895,324.1337704103919,1204.2975308571297,0,1017.9128156862874,2222.210346543417,6.019806012116585,0,0.26333927593328726,6.283145288049872,96.93623227996437,67018.87602834473
"San Mateo",2030,LDA,Aggregate,Aggregate,Diesel,401.20923687023094,2808927.4910088517,2808927.4910088517,0,598099.7031975281,0,0.2527475753179735,0,0,0.2527475753179735,0.017381590268730377,0,0,0.017381590268730377,0.006192625089811038,0.0074849093690766205,0.031059124727618036,0.018167508651017863,0,0,0.018167508651017863,0.024770500359244153,0.02138545534021891,0.06432346435048092,674.1442077354524,0,0,674.1442077354524,0.0017703018249492614,0,0,0.0017703018249492614,0.10621169446663266,0,0,0.10621169446663266,0.03811355600298713,0,0,0.03811355600298713,0,0,0,0.03811355600298713,0.043389749548027254,0,0,0.043389749548027254,0,0,0,0.043389749548027254,0.7069572022060304,0,0,0.7069572022060304,0.006387858970088484,0,0,0.006387858970088484,0.009598566138249023,60.221035027945085
"San Mateo",2030,LDA,Aggregate,Aggregate,Electricity,25244.075587372055,280927083.3326911,0,280927083.3326911,42555525.833112374,108461040.34037967,0,0,0,0,0,0,0,0,0.6193382030052458,0.47479566617400537,1.094133869179251,0,0,0,0,2.477352812020983,1.356559046211444,3.833911858232427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"San Mateo",2030,LDA,Aggregate,Aggregate,"Plug-in Hybrid",9770.49465491132,99783707.19870958,44153459.67436066,55630247.52434892,14019145.40361614,16801992.799234882,0.3126834558960372,0,1.8111297966082218,2.123813252504259,0.04119958490439343,0,0.022638506581689383,0.06383809148608281,0.2199854181822097,0.14822442809128178,0.4320479377595743,0.04480830766974176,0,0.02462144146475707,0.06942974913449883,0.8799416727288388,0.4234983659750907,1.3728697878384284,13130.495250851085,0,953.9362961135245,14084.43154696461,0.03871389954019881,0,0.6253043102233429,0.6640182097635416,0.04943361661636291,0,0.2857962200221194,0.3352298366384823,0.13141945111984082,0,2.7296223501430035,2.8610418012628442,1.7456209226024857,0.5985075206424956,0.7102754097135552,5.915445654221381,0.19176695457780402,0,2.988592889825011,3.1803598444028154,1.7456209226024857,0.5985075206422493,0.7102754097132631,6.234763697360814,19.596282517602504,0,21.2977958010364,40.894078318638904,0.12980831342963534,0,0.009430631469120215,0.13923894489875555,2.0046188155611824,1485.1857085392217
"San Mateo",2030,LDT1,Aggregate,Aggregate,Gasoline,27717.908258637388,244866692.83225363,244866692.83225363,0,44301295.26020746,0,12.873230594674775,0,11.48471370952721,24.357944304201986,0.26377780759359626,0,0.08049016938452257,0.34426797697811884,0.5398386503552819,0.7617984320921818,1.6459050594255826,0.28688243307624706,0,0.08754040319922526,0.37442283627547235,2.1593546014211276,2.176566948834805,4.710344386531405,78774.33734040568,0,3589.43134080281,82363.76868120849,0.6126719460069578,0,2.8102299612772583,3.422901907284216,1.2455150862620006,0,1.4107116370076598,2.6562267232696604,2.503280783457982,0,13.24107339430422,15.744354177762201,15.461276030410573,4.161356120742224,12.031970165267829,47.398956494182826,3.652781442977754,0,14.497308683670308,18.150090126648063,15.461276030410573,4.161356120740511,12.031970165262877,49.80469244306203,182.4190432471677,0,140.87664909185187,323.2956923390196,0.7787645230694866,0,0.035485183126728326,0.814249706196215,10.760279643090458,8685.15649629637
"San Mateo",2030,LDT1,Aggregate,Aggregate,Diesel,0.204115166186637,2127.766298283053,2127.766298283053,0,348.52456812896463,0,0.00005968648248916273,0,0,0.00005968648248916273,0.000007891407127457707,0,0,0.000007891407127457707,0.000004690921715202248,0.000006290080172999844,0.0000188724090156598,0.000008248221540160843,0,0,0.000008248221540160843,0.000018763686860808992,0.000017971657637142417,0.000044983566038112255,0.8460169325274544,0,0,0.8460169325274544,0.0000011984794152890473,0,0,0.0000011984794152890473,0.00013329031225091438,0,0,0.00013329031225091438,0.000025802556190866243,0,0,0.000025802556190866243,0,0,0,0.000025802556190866243,0.00002937449475280766,0,0,0.00002937449475280766,0,0,0,0.00002937449475280766,0.00023784014138692998,0,0,0.00023784014138692998,0.000008016440383647073,0,0,0.000008016440383647073,0.000007270926574709088,0.0755743574495911
"San Mateo",2030,LDT1,Aggregate,Aggregate,Electricity,315.433159196705,3733700.0767970625,0,3733700.0767970625,541941.0462446254,1441516.3886807782,0,0,0,0,0,0,0,0,0.008231399652505302,0.006298294253583446,0.014529693906088749,0,0,0,0,0.03292559861002121,0.017995126438809843,0.05092072504883105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
